"ef_regulation","ef_trade","ef_money","ef_legal","ef_government","pf_identity","pf_expression","pf_association","pf_religion","pf_movement","pf_ss","pf_rol","pf_ss_homicide","pf_ss_disappearances_disap","pf_ss_disappearances_violent","pf_ss_disappearances_organized","pf_ss_disappearances_fatalities","pf_ss_disappearances_injuries"
5.920332745,7.135624998,6.104176883,3.73252952,7.216937811,10,8.543977385,7.083333333,8.888888889,10,7.257955771,4.6,2.782173214,10,10,5,10,9.958470502
5.459925164,6.440731089,8.255453337,5.028759355,6.973705722,2.5,6.327591363,3.833333333,7.478888889,6.666666667,7.396287919,4.2,9.522197089,5,10,10,10,10
7.590074765,7.906030426,9.267474469,4.302709807,8.587998468,10,8.041666667,8.07387112314311,9.306111111,10,6.5,3.9,0,10,10,7.5,10,10
7.746485436,8.428411696,9.075583271,7.328480178,6.271253406,10,9.630952381,10,9.151851852,10,9.144094651,7.5,7.432283954,10,10,10,10,10
6.026370364,5.219348,3.871673949,5.171408053,6.464836112,2.5,5.215653104,2.333333333,7.434814815,8.333333333,6.643983355,4.5,6.616423559,5,9.799643105,3.75,9.891807277,9.802848815
9.081076383,6.566290266,6.416205429,5.991622759,8.237838596,10,7.708333333,6.93318335950843,8.102777778,8.333333333,9.731227421,4.343008,9.193682263,10,10,7.5,10,10
7.476407665,8.13292739,9.466151833,8.798586114,5.15453398,10,9.75,10,9.317037037,10,9.664151147,8.7,8.999981579,10,10,10,10,9.962359311
7.165993815,8.120455406,9.544139296,7.342898933,4.925492867,10,9.392857143,9.666666667,9.242222222,10,9.559161739,7,9.344773244,10,10,7.5,10,9.996893203
7.350726759,5.852992881,6.080790432,3.773119722,6.177316076,5,7.55952381,6.083333333,8.177777778,1.666666667,7.559877063,4.805554,6.512964523,10,10,7.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
8.207126361,8.704440654,9.077256209,5.579533473,6.277153829,10,4.520833333,9.72194950355719,8.656111111,10,7.581961844,6,7.57632391,10,0,0,8.924731183,6.923076923
6.142150744,7.989458087,9.514764873,8.200029717,5.638581904,10,9.023809524,10,8.103518519,10,9.825463759,7.9,9.644032245,10,10,10,10,9.995128492
6.717867177,6.969363821,8.388580433,5.342693799,6.700388617,5,9.297619048,8.833333333,7.422222222,10,8.809475384,5.4,9.261759485,10,10,7.5,10,10
6.365504309,7.6245089,9.598397658,6.03196504,5.886963055,10,9.071428571,10,9.237777778,10,9.660387626,6.1,9.495606125,10,10,7.5,10,9.927783762
6.492473568,8.300843803,8.927778956,4.228999275,8.105876342,10,6.880952381,8.5,8.755555556,10,6.5,4.6,0,10,10,7.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
5.471492664,6.17526447,5.735506514,2.936713741,3.739705882,5,7.375,6.67830893825025,9.041666667,10,6.936824826,3.662794,5.810474477,10,10,5,10,10
7.345257718,7.116694067,7.754295416,4.109950895,5.697058824,5,8.604166667,6.78036816659154,9.750555556,10,6.296184537,4.846367,1.531714533,10,10,10,0,6.784195392
7.615956693,7.127724224,8.13179577,2.549756258,8.371870492,7.5,8.571428571,6.75,7.792592593,10,8.593596412,3.649189,7.947455901,10,10,7.5,10,10
6.965708467,7.692506568,8.881718041,3.997480923,8.867647059,7.5,7.988095238,6.916666667,8.723333333,10,6.166666667,4.302196,0,5,10,7.5,10,10
9.175874619,9.561530003,9.536100698,8.275295408,9.410247463,10,9.035714286,9.416666667,9.658518519,10,9.506143728,7.5,9.792516861,10,10,10,10,8.677742965
7.479880173,7.861465757,9.24507923,6.296248874,5.096332976,10,9.44047619,10,9.667037037,10,9.536231908,6.4,9.275362391,10,10,7.5,10,10
7.462028898,6.873021251,7.685401463,8.564983925,6.124579259,10,9.666666667,10,8.536666667,10,9.957817387,7.798499,9.873452162,10,10,10,10,10
6.177786384,6.224707995,6.689992607,6.04987783,7.210658759,5,8.380810521,8.833333333,8.45,6.666666667,7.047255686,4.3,8.463045771,0,9.700398786,5,9.786993561,9.73954742
6.136227939,6.899523185,7.548047719,3.942015803,7.44910579,7.5,8.392857143,7.833333333,5.565740741,8.333333333,9.089204821,4.6,9.767614464,10,10,7.5,10,10
5.936632028,4.977801999,7.878745259,4.757030767,6.76005916,0,5.286737383,3.31925941203063,5.809722222,3.333333333,8.014097131,4.3,8.797626167,0,9.446317067,10,9.881026808,9.395982255
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
7.85560612,8.673495372,9.482405365,7.890096508,5.430976576,10,9.595238095,10,7.05,10,9.684841641,7.893729,9.554524924,10,10,7.5,10,10
6.5404882,8.197720583,9.071517221,5.839525858,6.334608912,10,6.884830289,9.5,9.453703704,3.333333333,7.996891471,6.696551,9.233523215,10,0,2.5,8.63178634,3.487302977
6.649255456,7.800656635,9.479558916,5.702295051,5.710877144,10,9.083333333,10,7.588888889,10,9.806634842,6.7,9.586571194,10,10,10,10,10
7.217669169,7.638812935,7.659904372,4.999094445,8.812477563,7.5,9.375,8.69493987696137,9.546666667,10,6.333333333,4.6,0,10,10,5,10,10
7.762708214,7.205903977,9.770838788,7.450210478,6.069301971,10,9.44047619,7.5,8.265185185,10,9.93216674,7.3,9.796500221,10,10,10,10,10
7.84414466,7.954823395,8.346575794,5.426823758,6.296393653,5,7.666666667,2.583333333,4.529259259,5,8.586793444,5.3,9.260380331,10,10,10,10,10
7.733610431,5.547155555,8.482967955,5.868710891,7.581124853,10,6.738095238,5.083333333,7.881666667,6.666666667,8.327610671,4.6,5.482832012,10,10,7.5,10,10
7.451936207,6.778814563,7.682917277,4.156154718,7.768611943,5,7.885088319,8.333333333,8.322222222,5,7.742123876,4.3,8.758386546,5,10,2.5,9.8552517,9.984673709
6.620352191,7.506183993,9.470485118,6.756850321,6.923545823,10,8.666666667,9.333333333,9.005925926,8.333333333,9.718882185,7.5,9.656646556,10,10,7.5,10,10
8.00073148,7.485401176,8.494479332,5.670888303,5.479145296,2.5,6.964285714,4.5,6.944814815,3.333333333,8.6978626,6.234005,9.426921134,10,10,10,10,10
7.139853238,6.772025302,7.399503633,4.540720673,8.234175529,10,6.270833333,0.5,6.603888889,6.666666667,8.357466028,4,6.73906475,10,10,6.72454806204015,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
7.716043549,8.179557207,8.902555542,6.555349308,6.234075974,10,9.428571429,9.166666667,8.348518519,10,9.225565228,6.574112,8.176695685,10,10,7.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
7.070612291,5.909452415,7.403886437,4.301621475,5.675872356,2.5,7.645833333,9.16404169109756,8.036111111,8.333333333,5,5.091245,0,10,10,2.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
7.136773712,7.934413054,8.687536637,6.530761728,6.924469066,10,9.511904762,9.25,8.798518519,10,8.763983089,6.5333,6.291949268,10,10,10,10,10
7.114993824,8.310934835,9.434462086,8.466901256,4.794714698,10,9.645833333,9.92383665462874,8.044444444,10,9.613449666,7.975355,9.340348997,10,10,7.5,10,10
8.077464279,7.407517936,7.557860229,5.205272562,5.881910162,10,7.8125,7.8603752486388,8.967777778,10,8.95960772,5.6,9.322813728,10,10,7.5,9.677530347,8.935850144
5.709779919,6.343586154,7.665050465,2.966680212,7.67548285,5,8.547619048,6,7.925925926,10,8.27636753,4.9,6.329102591,10,10,2.5,10,10
7.000417588,6.18104927,5.640655058,5.499537896,6.520572207,7.5,7.270833333,7.19052329286201,8.786111111,8.333333333,8.349039114,4.8,7.813784008,10,10,7.5,10,10
7.897059049,7.124881067,6.580572636,5.45771615,5.976909772,2.5,5.619047619,5.166666667,7.3,5,9.150837431,5.8,9.11917896,10,10,10,10,10
6.710967785,6.310090885,6.282668105,3.661402599,6.470588235,5,9.25,7.75,6.922222222,8.333333333,5.412699102,4.873576,5.128029916,10,7.359402818,2.5,8.703278169,9.320989296
7.08130244,8.10107986,9.457240692,7.676906108,5.614693866,10,9.488095238,10,7.573333333,10,9.80588555,7.512808,9.41765665,10,10,10,10,10
7.017187219,6.145093083,6.920907512,3.213601429,6.611764706,5,7.404761905,6.666666667,6.675925926,5,6.628125359,4.3158,5.652482815,10,10,2.5,8.82613298,10
7.818644743,8.306583327,8.999268431,6.278381156,8.388185206,7.5,8.952380952,8.583333333,9.312592593,10,9.483576523,6.655738,8.450729569,10,10,10,10,10
6.602852038,7.01185301,7.981118133,4.853162448,6.837524042,10,7.567311718,7.25,7.091851852,10,7.785135995,4.2,5.0709917,5,10,7.5,9.93841379,9.817000977
6.704260129,7.09415461,7.221812828,6.144340764,7.374523161,10,6.708333333,5.43609815815184,8.819444444,8.333333333,8.901322489,4.2,7.703967466,10,10,5,10,10
7.356415044,6.512918102,7.452678168,5.533356582,6.800995753,10,7.857142857,5.166666667,8.55,10,8.313346358,5.3,6.773372408,10,10,5,10,10
7.60186557,8.103774074,7.807726154,6.12017347,6.303921569,10,8.083333333,8.7948185191959,7.474444444,10,9.318205477,5.499373,8.454616431,10,10,7.5,10,10
5.813505659,6.472768216,6.721035038,5.375834041,6.733621173,5,7.083333333,5.666666667,5.911111111,8.333333333,8.653568607,4,9.46070582,10,10,5,10,10
5.561934693,6.273210281,7.634647547,4.049587439,4.82254902,2.5,8.892857143,7.5,7.992962963,5,7.974875064,4.846367,8.257958525,10,10,5,10,10
3.688538696,1.781688889,4.935833014,3.072222222,5.836846598,7.5,4.417639947,3.82407467209322,9.666666667,3.333333333,8.298480702,3.445125,9.360546512,0,9.568847206,2.5,9.905685326,9.866612104
7.773361163,6.367379022,6.121283991,7.069013649,6.839605706,7.5,8.785714286,7.25,8.258148148,10,6.203627876,5.798668,3.277550294,10,10,7.5,10,10
5.78712041,6.375573703,6.357076641,3.432290284,8.201470588,7.5,7.746139185,7.75,9.731851852,8.333333333,8.064851882,5.1,8.652357229,10,10,7.5,9.332725459,7.544933292
7.677727049,8.515047046,9.524989908,8.101268856,4.08618168,10,9.654761905,10,7.862777778,10,9.657068495,8.3,9.637872151,10,10,7.5,10,10
8.783394616,8.73148748,9.608314352,8.810674537,6.088210403,10,9.678571429,10,9.67962963,10,9.841059293,8.1,9.523177879,10,10,10,10,10
7.358233125,7.804850361,8.025456669,4.310000571,8.085869247,10,7.702380952,6.916666667,8.495925926,10,8.079231482,4.3,4.737694445,10,10,7.5,10,10
5.874283139,4.365987864,6.19978694,2.686107729,7.818961372,7.5,7.583333333,8.083333333,7.967037037,6.666666667,7.975239848,4.723929,8.052111982,5,8.971228884,5,9.868667517,9.92120051
7.37312975,6.448198855,6.037042978,3.916255456,6.375493512,5,8.30996392,7.25,8.30037037,6.666666667,7.18006887,3.7,5.712915418,10,10,5,9.840369693,9.962752928
7.130098054,7.371289363,9.296491763,8.8243149,5.549981968,10,9.75,10,9.419259259,10,9.849434075,8.7,9.714968891,10,10,10,10,10
7.939696723,7.961102811,7.86282478,6.059486648,5.582145205,0,4.511904762,1.583333333,6.708518519,8.333333333,8.550643495,6.410861,9.318597151,10,10,10,10,10
6.363344645,6.12535204,5.666637134,3.490077552,8.180880349,0,7.60716923,7.25,7.464814815,3.333333333,5.572676634,3.5,7.052392861,0,3.491994356,2.5,7.604565059,6.398292463
6.754240934,8.083728517,8.743150195,5.175258513,7.445582225,10,8.535714286,9,7.579259259,10,8.047260429,4.9,4.391781286,10,10,10,10,10
8.321978302,7.000513756,6.652271052,4.708020372,7.142254368,7.5,8.916666667,6.18886133550464,5.338888889,10,8.120587166,4.234174,6.861761499,10,10,10,10,10
5.714088482,7.338224656,8.577142204,3.383487866,7.484693919,10,6.892857143,6.666666667,8.845925926,10,7.996645426,4.247778,4.489936279,10,10,7.5,10,10
7.124074694,8.425975698,9.015162749,5.081795769,7.852710771,7.5,8.555008227,7.5,6.172592593,10,8.688947333,5.4,7.8266121,5,9.534482835,7.5,10,10
6.597700831,6.606752174,7.777943439,4.401683523,8.229095208,10,7.851944864,7.583333333,9.3,8.333333333,8.137584651,4.2,7.434763434,5,8.233277794,2.5,9.864098292,9.292576514
6.967136599,7.50297377,9.213992934,5.727752925,5.586416092,10,9.297619048,8.333333333,8.557777778,10,9.839968087,7.5,9.519904261,10,10,10,10,10
6.404859407,8.024597825,9.550956067,6.917438417,5.168843164,10,9.595238095,10,9.155555556,10,9.844788024,6.6,9.534364072,10,10,10,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
7.006805911,8.083794832,8.243111882,6.021388009,7.250016028,10,8.80952381,9.166666667,9.407407407,10,9.698373828,6.3,9.097069106,10,10,10,10,9.990261894
6.030832038,5.450879729,8.432376697,5.541726256,7.147952396,10,7.305852714,5.75,7.286666667,6.666666667,7.021838007,4.3,3.363860423,5,9.056575244,5,9.77815507,9.673537671
8.521329598,5.925577697,7.288509568,5.460056318,6.56585099,7.5,5.791666667,5.10844061786966,7.263888889,8.333333333,9.074512535,5.07764,9.406685236,10,10,7.5,10,9.917595172
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
6.217579253,6.698070803,6.831956619,3.787447668,5.827384196,0,7.799608615,7.75,9.42,8.333333333,7.789795105,5,6.596120166,10,10,7.5,9.726864546,9.639461201
6.803835511,7.424169448,7.337797668,4.867482939,6.336296349,10,8.773809524,7.583333333,8.364074074,10,9.072639474,4.7,9.384585087,10,10,7.5,10,10
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
5.906806439,5.981507139,7.318210817,3.349427327,7.343137255,5,7.229166667,6.07706733929167,10,5,7.546523065,4.8,8.806235861,10,10,6.72462436951098,10,10
8.693793673,9.385593665,9.100147094,8.504687769,8.920588235,7.5,5.35956568,4.25,5.053703704,6.666666667,9.925790165,8.3,9.777370494,10,10,10,10,10
7.758309328,8.036658812,9.478610169,6.136231935,6.570167495,10,9.345238095,9.333333333,9.8,10,9.787609326,6.288422,9.362827977,10,10,10,10,10
6.95972327,7.872466107,9.423703686,6.071632043,4.730911633,10,9.30952381,8.75,7.187037037,10,9.767474686,6.7,9.802424059,10,10,7.5,10,10
7.348801032,6.930967872,7.516970596,5.478572693,6.33282377,7.5,9.142857143,8.916666667,8.015740741,8.333333333,5.055555556,5.4,0,10,10,2.5,10,10
6.924466822,7.759691745,9.527693449,6.682722744,5.978692499,10,9.261904762,10,9.63,10,9.641231885,7.3,9.646070076,10,10,7.5,9.978239159,9.743222075
6.474889087,6.923948629,5.857714746,4.919845925,7.102666125,2.5,6.213703767,7.75,8.981111111,3.333333333,5.131760672,5.2,5.985126116,0,0,1.25,4.134112831,0
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
7.433666318,8.18723913,9.366224405,8.410213657,3.61219346,10,9.726190476,10,9.505555556,10,9.826078486,8.5,9.644902126,10,10,10,10,10
8.364623218,7.32711972,9.399279445,8.504600763,7.592384971,10,9.654761905,10,9.005925926,10,9.850278951,7.920938,9.717503521,10,10,10,10,10
4.585521382,5.827282013,6.931264709,4.432235384,6.342734897,2.5,4.107142857,1.666666667,7.981481481,5,7.845245336,4.832763,8.95894028,5,10,5,9.688403675,9.862241625
6.652937092,7.502864642,9.662530306,6.685938455,6.951916908,10,9.345238095,8.333333333,6.67537037,8.333333333,8.443904244,6.859803,9.666790617,10,10,5,10,9.991277241
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
6.17037904,6.076903494,7.401062396,5.612995117,5.715686275,2.5,7.130952381,7.25,7.842962963,8.333333333,7.985948527,4.7,6.626361096,10,10,7.5,10,9.990755751
6.991086144,6.744968772,6.980764313,5.859193253,7.418508575,10,6.201212948,8.333333333,8.174074074,10,8.310812222,5.6,7.611267795,5,9.348819018,5,9.168491977,8.088533364
5.89813132566667,5.86889279266667,7.471385445,4.24206389233333,6.01634362966667,4.861111111,7.48015873,6.33333333333333,7.641358025,5.55555555566667,8.38285217766667,4.18771051933333,8.81231442166667,8.33333333333333,9.764676567,7.5,9.975373129,9.99671641733333
5.225735828,6.045960902,6.420255611,2.235589746,8.438713953,2.5,6.988095238,6.083333333,8.688888889,5,7.475011732,4.247778,6.158368531,10,10,6.35877273275614,10,10
7.229060829,7.723556042,8.480120713,4.614465683,5.671359593,5,8.875,9.83687247968377,9.361111111,10,5.666666667,5.200079,0,10,10,7.5,10,10
7.102102854,6.751588716,6.765653404,5.781750614,6.986987653,5,4.75,4.166666667,4.661296296,5,8.641278678,5.2,8.923836033,10,10,7.5,10,10
5.852084108,7.372736603,8.574990551,5.490664924,7.034208206,10,6.452380952,5.916666667,5.771666667,8.333333333,8.517651339,4.8,8.150483521,10,7.572403147,1.25,9.80124938,9.222033289
8.038734849,7.063419692,8.788496474,4.159886551,7.979758375,2.5,8.333333333,6.083333333,7.491481481,5,7.258908955,4.1,6.471691292,10,9.442056446,5,9.652601183,9.930520237
6.206055273,6.583386054,4.609609323,5.08988868,6.872313271,10,8.571428571,7.083333333,8.733703704,8.333333333,9.120859447,4.7,7.864307763,10,10,7.5,10,9.991352884
7.893976186,8.17872783,8.252573046,6.02315528,8.052413585,0,6.654761905,4,5.873703704,5,8.44754353,6.5,9.675963923,10,10,10,10,10
8.468254634,8.60023425,9.406691577,7.807281737,5.662810547,10,9.428571429,10,7.702222222,10,9.779048885,7.7,9.508990729,10,10,10,10,9.974112962
8.846948584,7.998733249,9.686262356,7.409211471,6.884618929,10,9.476190476,8.833333333,8.960740741,10,9.19801792,6.8,7.826445726,10,9.682115801,10,9.997807695,9.991450011
6.162140043,8.055019795,8.447859234,5.623890096,7.315649543,10,9.297619048,10,9.657777778,10,9.120614313,6.4,7.361842938,10,10,10,10,10
4.666935504,3.611472215,5.296955522,2.705464235,4.842725196,10,6.778079218,5.583333333,7.848148148,8.333333333,6.665877012,3.1,0,10,10,10,9.988155182,10
6.307577197,5.906879173,5.253293702,6.073716608,7.4,10,4.598000988,2.75,6.409259259,5,9.498746366,5.6,9.496239098,5,10,10,10,10
